,original_index,PKGID,ORDER,BORROWERID,BORROWER,CLEAN_BORROWER,ABBR,COUNTRY,COUNTRYISO3,ISIC,CLUSTER,IMPUTED,,
7355,7355,198409010,1,B5311,STATE ELECTRICITY COMMISSION OF VICTORIA,STATE ELECTRICITY COMMISSION VICTORIA,,AUSTRALIA,AUS,D35,4907,0,,
8269,8269,198508011,1,B5311,STATE ELECTRICITY COMMISSION OF VICTORIA,STATE ELECTRICITY COMMISSION VICTORIA,SECV,AUSTRALIA,AUS,D35,4907,0,,
8270,8270,198508012,1,B5311,STATE ELECTRICITY COMMISSION OF VICTORIA,STATE ELECTRICITY COMMISSION VICTORIA,SECV,AUSTRALIA,AUS,D35,4907,0,,
9760,9760,198611012,1,B5311,STATE ELECTRICITY COMMISSION OF VICTORIA,STATE ELECTRICITY COMMISSION VICTORIA,SECV,AUSTRALIA,AUS,D35,4907,0,,
10720,10720,198706004,1,B5311,STATE ELECTRICITY COMMISSION OF VICTORA,STATE ELECTRICITY COMMISSION VICTORA,,AUSTRALIA,AUS,D35,4923,0,,
11308,11308,198710014,1,B5311,STATE ELECTRICITY COMMISSION OF VICTORIA,STATE ELECTRICITY COMMISSION VICTORIA,,AUSTRALIA,AUS,D35,4907,0,,
12782,12782,198810017,1,B5311,STATE ELECTRICITY COMMISSION OF VICTORIA,STATE ELECTRICITY COMMISSION VICTORIA,,AUSTRALIA,AUS,D35,4907,0,,
5155,5155,198205133,1,B5312,STATE ENERGY COMMISSION OF WESTERN AUSTRALIA,STATE ENERGY COMMISSION WESTERN AUSTRALIA,,AUSTRALIA,AUS,D35,4905,0,,
5230,5230,198206057,1,B5312,STATE ENERGY COMMISSION OF WESTERN AUSTRALIA,STATE ENERGY COMMISSION WESTERN AUSTRALIA,,AUSTRALIA,AUS,D35,4905,0,,
5620,5620,198210112,1,B5312,STATE ENERGY COMMISSION (WESTERN AUSTRALIA),STATE ENERGY COMMISSION WESTERN AUSTRALIA,,AUSTRALIA,AUS,D35,4905,0,,
6257,6257,198307003,1,B5312,STATE ENERGY COMMISSION OF WESTERN AUSTRALIA,STATE ENERGY COMMISSION WESTERN AUSTRALIA,,AUSTRALIA,AUS,D35,4905,0,,
6622,6622,198401003,1,B5312,STATE ENERGY COMMISSION OF WESTERN AUSTRALIA,STATE ENERGY COMMISSION WESTERN AUSTRALIA,,AUSTRALIA,AUS,D35,4905,0,,
9422,9422,198608011,1,B5312,STATE ENERGY COMMISSION OF WESTERN AUSTRALIA,STATE ENERGY COMMISSION WESTERN AUSTRALIA,SECWA,AUSTRALIA,AUS,D35,4905,0,,
10482,10482,198704007,1,B5312,STATE ENERGY COMMISSION OF WESTERN AUSTRALIA,STATE ENERGY COMMISSION WESTERN AUSTRALIA,SECWA,AUSTRALIA,AUS,D35,4905,0,,
10076,10076,198701030,1,B5313,STATE FERTILIZER PLANT OF ICELAND,STATE FERTILIZER PLANT ICELAND,,ICELAND,ISL,Unknown,6665,1,,
8565,8565,198511059,1,B5314,STATE ORGANIZATION FOR OIL PROJECTS,STATE ORGANIZATION OIL PROJECTS,SCOP,IRAQ,IRQ,Unknown,4900,1,,
5771,5771,198212065,1,B5315,STATE RAIL AUTHORITIES OF NEW SOUTH WALES,STATE RAIL AUTHORITIES NEW SOUTH WALES,ELETROBRAS,AUSTRALIA,AUS,H49,3856,0,,
7080,7080,198407011,1,B5315,STATE RAIL AUTHORITY OF NEW SOUTH WALES,STATE RAIL AUTHORITY NEW SOUTH WALES,,AUSTRALIA,AUS,H49,3855,0,,
7473,7473,198410014,1,B5315,STATE RAIL AUTHORITY OF NEW SOUTH WALES,STATE RAIL AUTHORITY NEW SOUTH WALES,,AUSTRALIA,AUS,H49,3855,0,,
716,716,197606016,1,B5316,NORSK HYDRO STATOIL/SAGA PETROKJEMI,NORSK HYDRO STATOILSAGA PETROKJEMI,,NORWAY,NOR,B06,5126,0,,
1477,1477,197805027,1,B5316,STATOIL,STATOIL,,NORWAY,NOR,B06,6734,0,,
3060,3060,198006038,1,B5316,STATOIL,STATOIL,,NORWAY,NOR,C19,6734,0,,
7044,7044,198406044,1,B5316,STATOIL NEDERLAND NV,STATOIL NEDERLAND NV,,NETHERLANDS,NLD,C19,5501,0,,
8908,8908,198602068,1,B5316,DEN NORSKE STATA OLJESELSKAP A/S (STATOIL),DEN NORSKE STATA OLJESELSKAP AS STATOIL,,NORWAY,NOR,D35,5123,0,,
9218,9218,198606044,1,B5316,DEN NORSKE STATA OLJESELSKAP A/S (STATOIL),DEN NORSKE STATA OLJESELSKAP AS STATOIL,,NORWAY,NOR,D35,5123,0,,
9343,9343,198607065,1,B5316,DEN NORSKE STATA OLJESELSKAP A/S (STATOIL),DEN NORSKE STATA OLJESELSKAP AS STATOIL,,NORWAY,NOR,D35,5123,0,,
9465,9465,198608053,1,B5316,DEN NORSKE STATA OLJESELSKAP A/S (STATOIL),DEN NORSKE STATA OLJESELSKAP AS STATOIL,,NORWAY,NOR,D35,5123,0,,
9959,9959,198612077,1,B5316,STATOIL,STATOIL,,NORWAY,NOR,B06,6734,1,,
10110,10110,198701064,1,B5316,STATOIL,STATOIL,,NORWAY,NOR,B06,6734,0,,
10646,10646,198705068,1,B5316,STATOIL,STATOIL,,NORWAY,NOR,B06,6734,0,,
11967,11967,198803041,1,B5316,DEN NORSKE STATS OLJESELSKAP A/S (STATOIL),DEN NORSKE STATS OLJESELSKAP AS STATOIL,,NORWAY,NOR,B06,5124,0,,
5356,5356,198208035,2,B5317,STATPIPE AS,STATPIPE AS,,NORWAY,NOR,Unknown,5236,1,,
2967,2967,198004047,1,B5319,STAVANGER AMERICAN SCHOOL,STAVANGER AMERICAN SCHOOL,,NORWAY,NOR,P85,6392,0,,
1297,1297,197801029,1,B5320,STC INC,STC INC,,UNITED KINGDOM,GBR,J61,8264,1,,
11626,11626,198712061,1,B5320,STC,STC,,UNITED KINGDOM,GBR,J61,7930,0,,
12009,12009,198803082,1,B5320,STC PLC,STC PLC,,UNITED KINGDOM,GBR,J61,8822,0,,
12010,12010,198803083,1,B5320,STC PLC,STC PLC,,UNITED KINGDOM,GBR,J61,8822,0,,
13423,13423,198904010,1,B5320,STANDARD TELEPHONE & CABLES PTY,STANDARD TELEPHONE CABLES PTY,,AUSTRALIA,AUS,J61,6567,0,,
156,156,197401154,2,B5321,STEEL INDUSTRIAL CORPORATION LIMITED (ISCOR),STEEL INDUSTRIAL CORPORATION LIMITED ISCOR,,IRAN (ISLAMIC REPUBLIC OF),IRN,C32,2247,0,,
7583,7583,198411014,1,B5323,STEIGER CREDIT CANADA LTD,STEIGER CREDIT CANADA LTD,,CANADA,CAN,K64,3319,0,,
7584,7584,198411014,2,B5323,STEIGER CANADA LTD,STEIGER CANADA LTD,,CANADA,CAN,K64,5885,0,,
11669,11669,198801012,1,B5324,STEINGBERG INC,STEINGBERG INC,,CANADA,CAN,C26,8215,0,,
11309,11309,198710015,1,B5325,STEIRISCHE WASSERKRAFT-UND ELEKTRIZITATS AG,STEIRISCHE WASSERKRAFTUND ELEKTRIZITATS AG,,AUSTRIA,AUT,D35,6371,0,,
1902,1902,197812059,1,B5326,STENA GROUP OF COMPANIES,STENA GROUP COMPANIES,,SWEDEN,SWE,H50,8653,0,,
11213,11213,198709129,1,B5326,STENA FERRIES LTD,STENA FERRIES LTD,,SWEDEN,SWE,H50,2802,0,,
13008,13008,198811079,1,B5326,STENA REDERI AB,STENA REDERI AB,,SWEDEN,SWE,H50,5375,0,,
9876,9876,198611124,1,B5327,STERLING CHEMICALS INC,STERLING CHEMICALS INC,,UNITED STATES,USA,C20,8385,0,,
10101,10101,198701055,1,B5328,STICHTING NUTSSPAARBANK DEN HAAG,STICHTING NUTSSPAARBANK DEN HAAG,,NETHERLANDS,NLD,K64,7856,0,,
1183,1183,197710017,1,B5329,STINGRAY PIPELINE COMPANY,STINGRAY PIPELINE COMPANY,,UNITED STATES OF AMERICA (THE),USA,Unknown,5755,1,,
12891,12891,198810125,1,B5330,STIRLING BANK & TRUST,STIRLING BANK TRUST,,UNITED KINGDOM,GBR,K64,293,0,,
14247,14247,198912091,1,B5331,STOCKLEY PARK CONSORTIUM,STOCKLEY PARK CONSORTIUM,,UNITED KINGDOM,GBR,N79,7310,0,,
9258,9258,198606078,1,B5332,STOCKLEY PLC,STOCKLEY PLC,,UNITED KINGDOM,GBR,Unknown,8859,1,,
9896,9896,198612017,1,B5333,STOLAC HOLDINGS PTY LTD,STOLAC HOLDINGS PTY LTD,,AUSTRALIA,AUS,Unknown,8881,1,,
13601,13601,198906097,1,B5334,STONE ACQUISITION CORP,STONE ACQUISITION CORP,,USA,USA,K64,3604,0,,
13221,13221,198901029,1,B5336,STONEPOLE,STONEPOLE,,HONG KONG,HKG,Unknown,7613,1,,
1325,1325,197802024,2,B5337,STOPANSKA BANKA,STOPANSKA BANKA,,YUGOSLAVIA,YUG,K64,5305,0,,
2475,2475,197909043,1,B5337,"JUGOBANKS, STOPANSKA BANKA KOSOVSKA BANKA",JUGOBANKS STOPANSKA BANKA KOSOVSKA BANKA,,,YUG,K64,5306,3,,
3176,3176,198008050,2,B5337,STOPANSKA BANKA,STOPANSKA BANKA,,YUGOSLAVIA,YUG,K64,5305,1,,
3370,3370,198011052,4,B5337,STOPANSKA BANKA-ZDRUZENA BANK,STOPANSKA BANKAZDRUZENA BANK,,YUGOSLAVIA,YUG,K64,346,1,,
4041,4041,198107106,5,B5337,STOPANSKA BANKA-ZDRUZENA BANKA SKOPJE,STOPANSKA BANKAZDRUZENA BANKA SKOPJE,,YUGOSLAVIA,YUG,K64,5303,0,,
4724,4724,198201106,1,B5337,STOPANSKA BANKA SKOPJE,STOPANSKA BANKA SKOPJE,,YUGOSLAVIA,YUG,K64,5304,1,,
12538,12538,198808069,1,B5338,STORA FINANSFORVALTNING AB,STORA FINANSFORVALTNING AB,,SWEDEN,SWE,K64,5388,0,,
12539,12539,198808070,1,B5338,STORA FINANS FORVALTNING AB,STORA FINANS FORVALTNING AB,,SWEDEN,SWE,K64,5378,0,,
8098,8098,198506043,1,B5339,A/S STOREBAND-NORDEN INTERNATIONAL,AS STOREBANDNORDEN INTERNATIONAL,,NORWAY,NOR,H50,1604,0,,
11200,11200,198709116,1,B5339,STOREBRAND A/S,STOREBRAND AS,,NORWAY,NOR,K64,5210,0,,
12395,12395,198807040,1,B5339,STOREBRAND FINANS MORTGAGE,STOREBRAND FINANS MORTGAGE,,NORWAY,NOR,K64,6896,0,,
12996,12996,198811069,1,B5339,STOREBRAND FINANS,STOREBRAND FINANS,,NORWAY,NOR,K64,6897,0,,
13133,13133,198812061,1,B5339,STOREBRAND FINANS AS,STOREBRAND FINANS AS,,NORWAY,NOR,K64,5209,0,,
13247,13247,198901055,1,B5339,STOREBRAND FINANS A/S,STOREBRAND FINANS AS,,NORWAY,NOR,K64,5209,0,,
13248,13248,198901056,1,B5339,STOREBRAND FINANS A/S,STOREBRAND FINANS AS,,NORWAY,NOR,K64,5209,0,,
10013,10013,198612131,1,B5340,STOREHOUSE FINANCE OVERSEAS LTD,STOREHOUSE FINANCE OVERSEAS LTD,,UNITED KINGDOM,GBR,G47,1943,1,,
11043,11043,198708103,1,B5340,STOREHOUSE PLC,STOREHOUSE PLC,,UK,GBR,G47,8861,0,,
13687,13687,198907081,1,B5341,STRAITS STEAMSHIP LAND,STRAITS STEAMSHIP LAND,,SINGAPORE,SGP,H50,2403,0,,
13797,13797,198908048,1,B5341,STRAITS STEAMSHIP LAND,STRAITS STEAMSHIP LAND,,SINGAPORE,SGP,H50,2403,0,,
6656,6656,198401037,1,B5343,STRAWBERRY PARL,STRAWBERRY PARL,,MALAYSIA,MYS,Unknown,7685,1,,
13179,13179,198812106,1,B5344,STRONG & FISHER (HOLDINGS),STRONG FISHER HOLDINGS,,UNITED KINGDOM,GBR,C13,8985,0,,
12268,12268,198806018,1,B5345,"STS BANK,FINLAND",STS BANKFINLAND,,FINLAND,FIN,K64,7694,0,,
8361,8361,198508101,1,B5346,STUDENT LOAN MARKETING ASSOCIATION,STUDENT LOAN MARKETING ASSOCIATION,SALLIE MAE,UNITED STATES,USA,K64,8045,0,,
13064,13064,198811132,1,B5347,STYLO PLC,STYLO PLC,,UNITED KINGDOM,GBR,G47,8843,0,,
2240,2240,197906043,1,B5348,SUCRERIES DE NOSSI-BE ET DE LA COTA-EST OF MADAGASCAR,SUCRERIES DE NOSSIBE ET DE LA COTAEST MADAGASCAR,,,Unknown,Unknown,776,3,,
11955,11955,198803029,1,B5350,SUD LEASING,SUD LEASING,,ITALY,ITA,K64,5748,0,,
2555,2555,197910036,1,B5351,SUD-MADAGASCAR TEXTILE,SUDMADAGASCAR TEXTILE,SUMATEX,BRAZIL,BRA,Unknown,7231,1,,
1833,1833,197811086,1,B5353,SUDAN-REN CHEMICALS & FERTILIZERS LTD,SUDANREN CHEMICALS FERTILIZERS LTD,,SUDAN,SDN,Unknown,2770,1,,
9135,9135,198605024,1,B5354,GOLAR GAS CRYOGENICS INC,GOLAR GAS CRYOGENICS INC,,INDONESIA,IDN,H50,8366,0,,
7092,7092,198407023,1,B5355,SUEZ CANAL BANK,SUEZ CANAL BANK,,EGYPT,EGY,K64,338,0,,
7484,7484,198410025,1,B5355,SUEZ CANAL BANK,SUEZ CANAL BANK,,EGYPT,EGY,K64,338,0,,
4138,4138,198108097,1,B5356,SUGAR BOWL GAS CORPORATION,SUGAR BOWL GAS CORPORATION,,UNITED STATES OF AMERICA (THE),USA,D35,4074,0,,
4139,4139,198108098,1,B5356,SUGAR BOWL GAS CORPORATION,SUGAR BOWL GAS CORPORATION,,UNITED STATES OF AMERICA (THE),USA,D35,4074,0,,
4140,4140,198108099,1,B5356,SUGAR BOWL GAS CORPORATION,SUGAR BOWL GAS CORPORATION,,UNITED STATES OF AMERICA (THE),USA,D35,4074,0,,
4275,4275,198109129,1,B5356,SUGAR BOWL GAS CORPORATION,SUGAR BOWL GAS CORPORATION,,UNITED STATES OF AMERICA (THE),USA,D35,4074,0,,
4276,4276,198109130,1,B5356,SUGAR BOWL GAS CORPORATION,SUGAR BOWL GAS CORPORATION,,UNITED STATES OF AMERICA (THE),USA,D35,4074,0,,
4277,4277,198109131,1,B5356,SUGAR BOWL GAS CORPORATION,SUGAR BOWL GAS CORPORATION,,UNITED STATES OF AMERICA (THE),USA,D35,4074,0,,
11598,11598,198712035,1,B5357,SUI GAS TRANSMISSION CO,SUI GAS TRANSMISSION CO,,PAKISTAN,PAK,D35,1625,0,,
13009,13009,198811080,1,B5358,SULZER BROS INC,SULZER BROS INC,,SWEDEN,SWE,F42,8410,0,,
9076,9076,198604040,1,B5359,SUMITOMO TRUST & BANKING COMPANY,SUMITOMO TRUST BANKING COMPANY,,JAPAN,JPN,K64,5647,0,,
9610,9610,198609064,1,B5359,SUMITOMO TRUST & BANKING COMPANY (LONDON),SUMITOMO TRUST BANKING COMPANY LONDON,,JAPAN,JPN,K64,5648,0,,
10769,10769,198706035,1,B5359,SUMITOMO BANK (LONDON),SUMITOMO BANK LONDON,,JAPAN,JPN,K64,177,0,,
10876,10876,198707038,1,B5359,SUMITOMO CORP OVERSEAS CAPITAL LTD,SUMITOMO CORP OVERSEAS CAPITAL LTD,,JAPAN,JPN,G46,3571,0,,
11591,11591,198712028,1,B5359,SUMITOMO BANK (LONDON),SUMITOMO BANK LONDON,,JAPAN,JPN,K64,177,0,,
11695,11695,198801038,1,B5359,SUMITOMO TRUST & BANKING CO,SUMITOMO TRUST BANKING CO,,JAPAN,JPN,K64,5639,0,,
11872,11872,198802053,1,B5359,SUMITOMO TRUST & BANKING CO,SUMITOMO TRUST BANKING CO,,JAPAN,JPN,K64,5639,0,,
11957,11957,198803031,1,B5359,SUMITOMO BANK (HONG KONG),SUMITOMO BANK HONG KONG,,JAPAN,JPN,K64,2197,0,,
13355,13355,198902038,1,B5359,SUMITOMO METAL INTERNATIONAL FINANCE BV,SUMITOMO METAL INTERNATIONAL FINANCE BV,,JAPAN,JPN,B07,1430,0,,
14777,14777,199005027,1,B5359,SUMITOMO TRUST & BANKING CO LTD,SUMITOMO TRUST BANKING CO LTD,,HONG KONG,HKG,K64,5645,0,,
14553,14553,199003081,1,B5360,SUMMER BANK,SUMMER BANK,,TURKEY,TUR,Unknown,250,1,,
13717,13717,198907111,1,B5361,SUMMIT LEASE,SUMMIT LEASE,,UNITED KINGDOM,GBR,N82,7936,0,,
13824,13824,198908075,1,B5361,SUMMIT LEASE FINANCE,SUMMIT LEASE FINANCE,,UNITED KINGDOM,GBR,N82,2120,0,,
314,314,197401307,1,B5362,"SUMSKO POLJOPRIVEDNO INDUSTRIJSKI KOMBINAT IVANJICA, YUGOSLAVIA",SUMSKO POLJOPRIVEDNO INDUSTRIJSKI KOMBINAT IVANJICA YUGOSLAVIA,,YUGOSLAVIA,YUG,Unknown,7010,1,,
12011,12011,198803084,1,B5363,SUN ALLIANCE LONDON INSURANCE CO,SUN ALLIANCE LONDON INSURANCE CO,,UNITED KINGDOM,GBR,K65,1739,0,,
6788,6788,198402100,1,B5364,NORTH SEA SUN OIL LTD,NORTH SEA SUN OIL LTD,,UNITED KINGDOM,GBR,Unknown,2635,1,,
8629,8629,198511123,1,B5364,NORTH SEA SUN OIL,NORTH SEA SUN OIL,,UNITED KINGDOM,GBR,Unknown,2636,1,,
6873,6873,198404013,1,B5366,SUN HUNG KAI & CO,SUN HUNG KAI CO,,HONG KONG,HKG,L68,1738,0,,
8178,8178,198507043,1,B5366,SUN HUNG KAI PROPERTIES (FINANCIAL SERVICES) LTD,SUN HUNG KAI PROPERTIES FINANCIAL SERVICES LTD,,HONG KONG,HKG,L68,5583,0,,
8457,8457,198510019,1,B5366,HUNG KAI FINANCE COMPANY LTD,HUNG KAI FINANCE COMPANY LTD,,HONG KONG,HKG,K64,3246,0,,
11120,11120,198709062,1,B5366,SUNG HUNG KAI SECURITIES LTD,SUNG HUNG KAI SECURITIES LTD,,HONG KONG,HKG,K64,2727,0,,
13343,13343,198902026,1,B5366,SUN HUNG KAI PROPERTIES (FINANCIAL SERVICES),SUN HUNG KAI PROPERTIES FINANCIAL SERVICES,,HONG KONG,HKG,L68,5582,0,,
13650,13650,198907047,1,B5366,SUN HUNG KAI PROPERTIES (FINANCIAL SERVICES),SUN HUNG KAI PROPERTIES FINANCIAL SERVICES,,HONG KONG,HKG,L68,5582,0,,
13765,13765,198908016,1,B5366,SUN HUNG KAI PROPERTIES (FINANCIAL SERVICES),SUN HUNG KAI PROPERTIES FINANCIAL SERVICES,,HONG KONG,HKG,L68,5582,0,,
14061,14061,198911027,1,B5366,SUN HUNG KAI PROPERTIES (FINANCIAL SERVICES),SUN HUNG KAI PROPERTIES FINANCIAL SERVICES,,HONG KONG,HKG,L68,5582,0,,
8986,8986,198603013,1,B5367,SUN SHIU KONG ENTERPRISES CO LTD,SUN SHIU KONG ENTERPRISES CO LTD,,CHINA,CHN,Unknown,2215,1,,
11248,11248,198709164,1,B5368,SUN VALLEY PUBLIC IMPROVEMENT CORP,SUN VALLEY PUBLIC IMPROVEMENT CORP,,UK,GBR,D35,3711,0,,
10971,10971,198708032,1,B5369,SUN YOU INTERCONTINENTAL (HK) LTD,SUN YOU INTERCONTINENTAL HK LTD,,HONG KONG,HKG,I55,2778,0,,
13438,13438,198904025,1,B5369,SUN YOU INTERCONTINENTAL (HK),SUN YOU INTERCONTINENTAL HK,,HONG KONG,HKG,I55,7230,0,,
1548,1548,197806049,1,B5370,SUNAMAN,SUNAMAN,,,Unknown,Unknown,7463,3,,
8476,8476,198510038,1,B5371,SUNDSVALLSBANKEN,SUNDSVALLSBANKEN,,SWEDEN,SWE,K64,7350,0,,
8477,8477,198510039,1,B5371,SUNDSVALLSBANKEN,SUNDSVALLSBANKEN,,SWEDEN,SWE,K64,7350,0,,
6059,6059,198303031,1,B5372,SUNGEI RAMAL PROPERTIES SENDIRIAN BERHAD,SUNGEI RAMAL PROPERTIES SENDIRIAN BERHAD,,MALAYSIA,MYS,Unknown,6503,1,,
3658,3658,198103031,1,B5374,SUNKYONG LTD,SUNKYONG LTD,,KOREA (THE REPUBLIC OF),KOR,D35,2598,0,,
10095,10095,198701049,1,B5374,SUNKYONG INTERNATIONAL INC,SUNKYONG INTERNATIONAL INC,,KOREA,KOR,C20,1500,0,,
10992,10992,198708053,1,B5374,SUNKYONG TRADING (HONG KONG) LTD,SUNKYONG TRADING HONG KONG LTD,,KOREA,KOR,C20,2212,1,,
14338,14338,199001049,1,B5374,SUNKYONG AMERICA INC,SUNKYONG AMERICA INC,,KOREA,KOR,C20,8153,0,,
4141,4141,198108100,1,B5375,SUNNMORSBANKEN A/S,SUNNMORSBANKEN AS,,NORWAY,NOR,K64,5217,0,,
7039,7039,198406039,1,B5375,SUNNMORSBANKEN A/S,SUNNMORSBANKEN AS,,NORWAY,NOR,K64,5217,0,,
8715,8715,198512049,1,B5375,SUNNMORSBANKEN A/S,SUNNMORSBANKEN AS,,NORWAY,NOR,K64,5217,0,,
9705,9705,198610030,1,B5375,SUNNMORSBANKEN AS,SUNNMORSBANKEN AS,,NORWAY,NOR,K64,5217,0,,
7710,7710,198412016,1,B5377,SUNYAP DEVELOPMENT SDN BHD,SUNYAP DEVELOPMENT SDN BHD,,MALAYSIA,MYS,L68,3971,0,,
12468,12468,198807105,1,B5378,SUPER OCTANOS CA,SUPER OCTANOS CA,,VENEZUELA,VEN,D35,6760,0,,
12469,12469,198807106,1,B5378,SUPER OCTANOS CA,SUPER OCTANOS CA,,VENEZUELA,VEN,D35,6760,0,,
11056,11056,198708116,1,B5379,SUPER VALU STORES INC,SUPER VALU STORES INC,,US,USA,G47,8331,0,,
1550,1550,197806051,1,B5380,SUPERENVASES ENVALIC,SUPERENVASES ENVALIC,,VENEZUELA,VEN,C20,7666,0,,
293,293,197401287,1,B5381,"SUPERFOS A/S,DENMARK",SUPERFOS ASDENMARK,,DENMARK,DNK,C20,7864,0,,
2325,2325,197907081,1,B5381,SUPERFOS A/S,SUPERFOS AS,,,DNK,C10,5223,3,,
3107,3107,198007040,1,B5381,SUPERFOS A/S,SUPERFOS AS,,DENMARK,DNK,C10,5223,0,,
3108,3108,198007041,1,B5381,SUPERFOS A/S,SUPERFOS AS,,DENMARK,DNK,C10,5223,0,,
2083,2083,197903057,1,B5382,SUPERINTENDENCIA DO DESENVOLVIMENTO DO NORDESTE,SUPERINTENDENCIA DO DESENVOLVIMENTO DO NORDESTE,,BRAZIL,BRA,Unknown,465,1,,
2328,2328,197907084,1,B5382,SUPERINTENDENCIA DO DESENVOLVIMENTO DO NORDESTE,SUPERINTENDENCIA DO DESENVOLVIMENTO DO NORDESTE,SUDENE,BRAZIL,BRA,Unknown,465,1,,
21,21,197401022,1,B5383,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUNAMAM,BRAZIL,BRA,N82,1146,0,,
674,674,197604023,1,B5383,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,,BRAZIL,BRA,N82,1146,0,,
786,786,197609012,1,B5383,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUNAMAM,BRAZIL,BRA,N82,1146,0,,
1226,1226,197711041,1,B5383,SUNAMAM-SUPERINTENDENCIA NACIONAL DA MARINHA MERACANTE,SUNAMAMSUPERINTENDENCIA NACIONAL DA MARINHA MERACANTE,,BRAZIL,BRA,O84,1143,1,,
1452,1452,197805002,1,B5383,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE-SUNUMAM,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTESUNUMAM,,BRAZIL,BRA,O84,1144,0,,
1652,1652,197808045,1,B5383,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE (SUNAMAM),SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE SUNAMAM,,BRAZIL,BRA,O84,1147,0,,
2326,2326,197907082,1,B5383,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUNAMAN,,BRA,O84,1146,3,,
2327,2327,197907083,1,B5383,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DA MARINHA MERCANTE,SUNAMAN,,BRA,O84,1146,3,,
4278,4278,198109132,1,B5383,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,SUNAMAN,BRAZIL,BRA,O84,1142,0,,
5231,5231,198206058,1,B5383,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,,BRAZIL,BRA,O84,1142,0,,
5232,5232,198206059,1,B5383,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,,BRAZIL,BRA,O84,1142,0,,
5233,5233,198206060,1,B5383,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,,BRAZIL,BRA,O84,1142,0,,
5234,5234,198206061,1,B5383,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,,BRAZIL,BRA,O84,1142,0,,
5621,5621,198210113,1,B5383,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,,BRAZIL,BRA,O84,1142,0,,
5622,5622,198210114,1,B5383,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL DE MARINHA MERCANTE,,BRAZIL,BRA,O84,1142,0,,
5891,5891,198302024,1,B5383,SUPERINTENDENCIA NACIONAL MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL MARINHA MERCANTE,,BRAZIL,BRA,O84,1145,0,,
5892,5892,198302025,1,B5383,SUPERINTENDENCIA NACIONAL MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL MARINHA MERCANTE,,BRAZIL,BRA,O84,1145,0,,
5893,5893,198302026,1,B5383,SUPERINTENDENCIA NACIONAL MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL MARINHA MERCANTE,,BRAZIL,BRA,O84,1145,0,,
5894,5894,198302027,1,B5383,SUPERINTENDENCIA NACIONAL MARINHA MERCANTE,SUPERINTENDENCIA NACIONAL MARINHA MERCANTE,,BRAZIL,BRA,O84,1145,0,,
3019,3019,198005050,1,B5384,SURA MAHARAS CO LTD,SURA MAHARAS CO LTD,,,Unknown,Unknown,1880,3,,
12765,12765,198809171,1,B5385,SURINVEST CASA BANCARIA,SURINVEST CASA BANCARIA,,VENEZUELA,VEN,K64,7597,0,,
7668,7668,198411097,1,B5386,AB SVEDCARRIER,AB SVEDCARRIER,,SWEDEN,SWE,Unknown,5415,1,,
3824,3824,198105100,1,B5387,SWEDISH EXPORT CREDIT CORPORATION,SWEDISH EXPORT CREDIT CORPORATION,,SWEDEN,SWE,K64,4029,0,,
4725,4725,198201107,1,B5387,SWEDISH EXPORT CREDIT CORPORATION,SWEDISH EXPORT CREDIT CORPORATION,,SWEDEN,SWE,K64,4029,0,,
5156,5156,198205134,1,B5387,SWEDISH EXPORT CREDIT CORPORATION,SWEDISH EXPORT CREDIT CORPORATION,,SWEDEN,SWE,K64,4029,0,,
6137,6137,198304053,1,B5387,SWEDISH EXPORT CREDIT,SWEDISH EXPORT CREDIT,,SWEDEN,SWE,K64,3324,0,,
